Gene	Isoform	ExplogFC/FC	P
ENSG00000000003	Expression	0.013687387451446	0.98089
ENSG00000000003	ENST00000373020	1.006786067902	0.97224
ENSG00000000003	ENST00000496771	0.848009928807357	0.70539
ENSG00000000003	ENST00000612152	0.926169821636697	0.91512
ENSG00000000419	Expression	0.0147149853291071	0.9756
ENSG00000000419	ENST00000371582	0.992478296899093	0.93572
ENSG00000000419	ENST00000371584	1.06621032272966	0.86263
ENSG00000000419	ENST00000371588	0.999275078383675	0.96525
ENSG00000000419	ENST00000466152	1.01845143528193	0.90618
ENSG00000000457	Expression	0.00510368622873604	0.97743
ENSG00000000457	ENST00000367771	1.07015859217979	0.58003
ENSG00000000457	ENST00000367772	0.766844923845653	0.42877
ENSG00000000457	ENST00000470238	1.71248258303377	0.07104
ENSG00000000460	Expression	-0.113311779981625	0.69669
ENSG00000000460	ENST00000286031	1.75357085235875	0.0504
ENSG00000000460	ENST00000359326	0.904458853413514	0.76321
ENSG00000000460	ENST00000481744	0.519444371550918	0.17856
ENSG00000000460	ENST00000496973	1.19331095419654	0.52935
ENSG00000000971	Expression	0.382921795999521	0
ENSG00000000971	ENST00000367429	1.00081207044374	0.99921
ENSG00000000971	ENST00000466229	1.10002125289104	0.90937
ENSG00000000971	ENST00000470918	0.890843552677322	0.81544
ENSG00000000971	ENST00000496761	0.922857369566232	0.87976
ENSG00000000971	ENST00000630130	0.867674892661763	0.84251
ENSG00000001036	Expression	0.0121432694419197	0.98504
ENSG00000001036	ENST00000002165	1.00035366919717	0.95333
ENSG00000001036	ENST00000367585	1.00839084960414	0.91438
ENSG00000001036	ENST00000451668	0.957611911624861	0.91098
ENSG00000001084	Expression	-0.00430496996828489	0.99602
ENSG00000001084	ENST00000229416	0.987142751766395	0.99844
ENSG00000001084	ENST00000504525	0.870478736188968	0.72305
ENSG00000001084	ENST00000505294	1.0585268546281	0.8767
ENSG00000001084	ENST00000509541	1.09395598171222	0.88242
ENSG00000001084	ENST00000514004	1.0594214421274	0.92709
ENSG00000001084	ENST00000514933	0.968137369417639	0.94045
ENSG00000001084	ENST00000515580	0.913512043150526	0.86941
ENSG00000001167	Expression	-0.0155623567240135	0.97118
ENSG00000001167	ENST00000341376	0.993684187266532	0.99204
ENSG00000001167	ENST00000353205	1.03635492167263	0.98527
ENSG00000001460	Expression	-0.00197427982316629	0.97234
ENSG00000001460	ENST00000337248	0.94629466836517	0.91419
ENSG00000001460	ENST00000435187	1.06468652406248	0.84387
ENSG00000001460	ENST00000468303	1.13707371860553	0.70896
ENSG00000001460	ENST00000475760	0.981600335759419	0.88965
ENSG00000001460	ENST00000483528	1.01555553426309	0.88609
ENSG00000001460	ENST00000497384	1.02679699126506	0.88679
ENSG00000001461	Expression	0.0111091198003274	0.98062
ENSG00000001461	ENST00000003912	0.98809897064331	0.97719
ENSG00000001461	ENST00000339255	1.10973708554334	0.77215
ENSG00000001461	ENST00000358028	1.00245410566631	0.89791
ENSG00000001461	ENST00000374399	1.0542883435571	0.88996
ENSG00000001461	ENST00000432012	1.03806593956632	0.89552
ENSG00000001461	ENST00000488155	1.10284622378323	0.77872
ENSG00000001497	Expression	-0.0286930036509923	0.95945
ENSG00000001497	ENST00000374807	0.983249794353401	0.99096
ENSG00000001497	ENST00000374811	1.11131946351015	0.81983
ENSG00000001497	ENST00000469091	0.904702493649903	0.82293
ENSG00000001497	ENST00000484069	1.05085213487494	0.94429
ENSG00000001617	Expression	0.0104360343563001	0.98455
ENSG00000001617	ENST00000002829	1.00426557741475	0.98279
ENSG00000001617	ENST00000413852	1.00671846717753	0.9794
ENSG00000001617	ENST00000426511	0.923319531109855	0.852
ENSG00000001617	ENST00000450338	0.963687432692777	0.95572
ENSG00000001617	ENST00000470737	0.940654755914777	0.87728
ENSG00000001629	Expression	-0.0040256376956898	0.99428
ENSG00000001629	ENST00000265742	0.993734341709479	0.91162
ENSG00000001629	ENST00000422095	0.671183124150248	0.37742
ENSG00000001629	ENST00000442183	1.31848695056362	0.30521
ENSG00000001629	ENST00000465883	1.3743476078355	0.32289
ENSG00000001630	Expression	0.150998282653258	0.28874
ENSG00000001630	ENST00000003100	0.996225148658563	0.9896
ENSG00000001630	ENST00000450723	1.05207906137114	0.96252
ENSG00000001630	ENST00000482924	0.95033310256643	0.8984
ENSG00000001631	Expression	0.0246950346202592	0.96859
ENSG00000001631	ENST00000394503	0.941389071815999	0.86279
ENSG00000001631	ENST00000394505	0.922070765763957	0.87057
ENSG00000001631	ENST00000394507	1.06595505432669	0.83084
ENSG00000001631	ENST00000430102	1.04147525896286	0.79158
ENSG00000001631	ENST00000433016	0.716725219060593	0.47336
ENSG00000001631	ENST00000440209	1.57811566207677	0.36638
ENSG00000001631	ENST00000452773	0.976843453357903	0.81957
ENSG00000001631	ENST00000458493	0.931012150299873	0.76795
ENSG00000001631	ENST00000470309	1.07937732813336	0.78431
ENSG00000001631	ENST00000475770	0.962961717437072	0.90929
ENSG00000001631	ENST00000486261	1.13317011041076	0.72888
ENSG00000001631	ENST00000487168	0.849878790084431	0.68735
ENSG00000002016	Expression	0.0551447615922243	0.85524
ENSG00000002016	ENST00000358495	0.901639311713892	0.74117
ENSG00000002016	ENST00000430095	0.575305753617501	0.28627
ENSG00000002016	ENST00000463750	1.02667191108925	0.69732
ENSG00000002016	ENST00000481052	1.21508395379604	0.5252
ENSG00000002016	ENST00000488642	1.85786795191956	0.1094
ENSG00000002016	ENST00000536177	1.13895042081059	0.6126
ENSG00000002016	ENST00000542297	0.935357598065224	0.63827
ENSG00000002016	ENST00000542785	0.825517858725503	0.51772
ENSG00000002330	Expression	-0.0267600490018649	0.93665
ENSG00000002330	ENST00000309032	0.983985607978651	0.97211
ENSG00000002330	ENST00000394532	1.06647541357933	0.90911
ENSG00000002330	ENST00000544271	0.979796097581405	0.93165
ENSG00000002549	Expression	1.23491618593255	0
ENSG00000002549	ENST00000503467	1.08818277818595	0.82521
ENSG00000002549	ENST00000508497	0.961439936407636	0.88776
ENSG00000002549	ENST00000509583	1.01747922878371	0.90315
ENSG00000002549	ENST00000512397	0.96974889244388	0.89675
ENSG00000002549	ENST00000606142	1.04258173804288	0.95463
ENSG00000002549	ENST00000618908	0.953174831086994	0.96756
ENSG00000002586	Expression	0.0168644688895632	0.97874
ENSG00000002586	ENST00000381192	1.00520850258974	0.97848
ENSG00000002586	ENST00000449611	0.92177530921194	0.85813
ENSG00000002586	ENST00000482405	0.978846167982393	0.92153
ENSG00000002586	ENST00000497752	0.962286777465629	0.90771
ENSG00000002586	ENST00000624481	0.952595788914736	0.94157
ENSG00000002746	Expression	0.0130175569102821	0.97139
ENSG00000002746	ENST00000395891	1.06342769359503	0.90013
ENSG00000002746	ENST00000453890	0.97251876791344	0.96236
ENSG00000002746	ENST00000464944	0.931170416619358	0.87826
ENSG00000002746	ENST00000471043	1.00852710651752	0.92089
ENSG00000002746	ENST00000471527	1.10595185899456	0.78147
ENSG00000002746	ENST00000493057	0.946069249136667	0.89503
ENSG00000002822	Expression	-0.00209611135337118	0.97666
ENSG00000002822	ENST00000399654	1.02748955080654	0.69382
ENSG00000002822	ENST00000406869	0.871998506467175	0.53837
ENSG00000002822	ENST00000429625	0.684736888232681	0.35828
ENSG00000002822	ENST00000429779	1.86430289619406	0.12185
ENSG00000002834	Expression	-0.0580082562644802	0.92414
ENSG00000002834	ENST00000318008	0.999698876751911	0.9918
ENSG00000002834	ENST00000433206	1.0034072000179	0.93627
ENSG00000002834	ENST00000579123	1.05784987968936	0.9096
ENSG00000002834	ENST00000581485	0.977011365786291	0.90928
ENSG00000002834	ENST00000584106	0.974562473458764	0.95065
ENSG00000002919	Expression	0.000470973183130013	0.97599
ENSG00000002919	ENST00000359238	0.975112855271429	0.96417
ENSG00000002919	ENST00000393405	1.08518432714152	0.86849
ENSG00000002919	ENST00000580875	0.949023589478058	0.89729
ENSG00000003056	Expression	0.0182559374483355	0.98678
ENSG00000003056	ENST00000000412	1.00097845481438	0.97674
ENSG00000003056	ENST00000537621	0.976091454160077	0.93181
ENSG00000003056	ENST00000540837	0.970655328022126	0.91242
ENSG00000003056	ENST00000543159	0.959618934766764	0.91852
ENSG00000003056	ENST00000544245	0.929064448690139	0.87367
ENSG00000003137	Expression	-0.0365389226732175	0.91727
ENSG00000003137	ENST00000001146	1.06283049169312	0.9334
ENSG00000003137	ENST00000412253	0.78290928277235	0.45711
ENSG00000003137	ENST00000461519	1.01147828871586	0.90756
ENSG00000003147	Expression	0.00969237926377217	0.96512
ENSG00000003147	ENST00000406470	0.90848882148834	0.83962
ENSG00000003147	ENST00000407906	1.07710343876015	0.80968
ENSG00000003147	ENST00000455539	1.06893085411981	0.82463
ENSG00000003147	ENST00000470696	1.10690314880449	0.76245
ENSG00000003147	ENST00000490041	1.20750197967396	0.55957
ENSG00000003249	Expression	-0.0931929901591638	0.7322
ENSG00000003249	ENST00000002501	1.01818540296994	0.9684
ENSG00000003249	ENST00000392973	0.898791482512112	0.8395
ENSG00000003249	ENST00000568838	0.891037743035988	0.80825
