Gene	Isoform	ExplogFC/FC	P
ENSG00000000003	Expression	-0.0428278693817689	0.94021
ENSG00000000003	ENST00000373020	0.999675683514226	0.98965
ENSG00000000003	ENST00000496771	0.992198464874089	0.94585
ENSG00000000003	ENST00000612152	1.00526726561108	0.98304
ENSG00000000419	Expression	-0.00590935444697759	0.99019
ENSG00000000419	ENST00000371582	0.87560817125625	0.79813
ENSG00000000419	ENST00000371584	0.851911517552558	0.70302
ENSG00000000419	ENST00000371588	1.01922097132263	0.97316
ENSG00000000457	Expression	-0.00171555070649007	0.99073
ENSG00000000457	ENST00000367771	1.06967994718787	0.91285
ENSG00000000457	ENST00000367772	0.91094490574557	0.89472
ENSG00000000457	ENST00000423670	1.01644446867973	0.93732
ENSG00000000457	ENST00000470238	0.944212952561725	0.90807
ENSG00000000460	Expression	0.970502473574129	0.24559
ENSG00000000460	ENST00000359326	1.0116672057136	0.96972
ENSG00000000460	ENST00000496973	0.936436245314901	0.9315
ENSG00000000971	Expression	0.416663586441906	0.07368
ENSG00000000971	ENST00000367429	0.990003144203579	0.9806
ENSG00000000971	ENST00000466229	1.22692255342808	0.41217
ENSG00000000971	ENST00000630130	1.08117146381487	0.89103
ENSG00000001084	Expression	-0.837332038553328	0
ENSG00000001084	ENST00000229416	0.985485085856143	0.98656
ENSG00000001084	ENST00000504353	1.09536911704603	0.79875
ENSG00000001084	ENST00000504525	1.07283686803611	0.805
ENSG00000001084	ENST00000505294	1.0787540189846	0.79791
ENSG00000001084	ENST00000509541	1.39891402053322	0.08414
ENSG00000001084	ENST00000510837	1.03869036949008	0.87853
ENSG00000001084	ENST00000514004	1.21494459654406	0.47036
ENSG00000001084	ENST00000514933	1.06049214423731	0.89793
ENSG00000001084	ENST00000515580	1.24519562381161	0.39221
ENSG00000001167	Expression	-0.00374949998544101	0.9891
ENSG00000001167	ENST00000341376	1.00479977378623	0.98786
ENSG00000001167	ENST00000353205	0.982288455909146	0.98615
ENSG00000001460	Expression	0.024338551188821	0.97575
ENSG00000001460	ENST00000003583	0.932530334647625	0.89746
ENSG00000001460	ENST00000337248	1.01556963220355	0.95185
ENSG00000001460	ENST00000435187	1.0665783041368	0.83254
ENSG00000001460	ENST00000468303	1.06262152151828	0.8487
ENSG00000001460	ENST00000475760	1.06199422296914	0.84003
ENSG00000001460	ENST00000483528	1.00677263539537	0.88992
ENSG00000001460	ENST00000497384	1.13074916126908	0.70514
ENSG00000001461	Expression	-0.0108513346040559	0.99055
ENSG00000001461	ENST00000003912	0.989157711466433	0.97006
ENSG00000001461	ENST00000339255	1.10471015401151	0.77474
ENSG00000001461	ENST00000358028	1.10689238136749	0.7524
ENSG00000001461	ENST00000374399	1.04061361512483	0.90912
ENSG00000001461	ENST00000432012	1.14450027269337	0.66296
ENSG00000001461	ENST00000475663	1.16357793621548	0.61168
ENSG00000001461	ENST00000488155	1.19894149434789	0.51608
ENSG00000001497	Expression	0.00174725693869675	0.9903
ENSG00000001497	ENST00000374804	1.09210433440116	0.81161
ENSG00000001497	ENST00000374807	0.98771106186377	0.95678
ENSG00000001497	ENST00000374811	1.02838696004813	0.89248
ENSG00000001497	ENST00000469091	0.986515639464973	0.90222
ENSG00000001497	ENST00000484069	1.07112658482213	0.85212
ENSG00000001617	Expression	0.00922535739900099	0.99181
ENSG00000001617	ENST00000002829	1.02112373301797	0.98505
ENSG00000001617	ENST00000413852	0.966900304381957	0.98274
ENSG00000001617	ENST00000414301	0.928187621978321	0.9142
ENSG00000001617	ENST00000450338	1.08917014761567	0.83805
ENSG00000001626	Expression	-0.00785877770916109	0.98939
ENSG00000001626	ENST00000003084	1.00008928801213	0.97609
ENSG00000001626	ENST00000446805	0.990823756921147	0.97553
ENSG00000001629	Expression	-0.0190908456295029	0.98362
ENSG00000001629	ENST00000265742	1.01837526049412	0.98673
ENSG00000001629	ENST00000422095	0.747647103042639	0.2598
ENSG00000001629	ENST00000442183	0.831328347289136	0.64426
ENSG00000001630	Expression	0.905535868266581	0
ENSG00000001630	ENST00000003100	1.00740049713054	0.98505
ENSG00000001630	ENST00000422867	0.986380961791463	0.94217
ENSG00000001630	ENST00000450723	0.950034806123193	0.96607
ENSG00000001631	Expression	0.00411581584078022	0.99106
ENSG00000001631	ENST00000340022	0.999727568226401	0.93966
ENSG00000001631	ENST00000394503	1.0315804143153	0.88476
ENSG00000001631	ENST00000394505	0.947915502945832	0.94564
ENSG00000001631	ENST00000433016	1.11939919670379	0.73874
ENSG00000001631	ENST00000444960	0.896988526931546	0.77784
ENSG00000001631	ENST00000475770	1.17681828029457	0.59042
ENSG00000001631	ENST00000486261	1.08285156621832	0.81526
ENSG00000002016	Expression	0.00450423578886011	0.98797
ENSG00000002016	ENST00000358495	1.01167742103999	0.93655
ENSG00000002016	ENST00000397230	1.05622242388573	0.87937
ENSG00000002016	ENST00000463750	0.938102069222559	0.8855
ENSG00000002016	ENST00000535376	0.889476580917753	0.78974
ENSG00000002330	Expression	0.00775655096361178	0.9896
ENSG00000002330	ENST00000309032	1.006208355776	0.97235
ENSG00000002330	ENST00000394531	1.04775802642634	0.89274
ENSG00000002330	ENST00000394532	0.965496787288463	0.94693
ENSG00000002330	ENST00000544271	0.98562027721113	0.93729
ENSG00000002549	Expression	-0.00468852079927969	0.9931
ENSG00000002549	ENST00000503467	1.04444846614309	0.89262
ENSG00000002549	ENST00000512397	1.01166333474875	0.91101
ENSG00000002549	ENST00000606142	0.923115880184106	0.93982
ENSG00000002549	ENST00000618908	1.16948833935337	0.63293
ENSG00000002586	Expression	-0.002492487826972	0.98996
ENSG00000002586	ENST00000381192	1.00216293841334	0.97315
ENSG00000002586	ENST00000449611	0.973427219684122	0.93661
ENSG00000002586	ENST00000624481	0.993390815691619	0.96848
ENSG00000002834	Expression	0.0236982659247987	0.97976
ENSG00000002834	ENST00000318008	0.989485560424052	0.95196
ENSG00000002834	ENST00000435347	1.33289170007857	0.13127
ENSG00000002834	ENST00000584106	1.24622671340102	0.36704
ENSG00000002919	Expression	-0.0125771754012333	0.98484
ENSG00000002919	ENST00000359238	1.00601807064281	0.95344
ENSG00000002919	ENST00000393405	0.994930088424393	0.94235
ENSG00000002919	ENST00000580219	0.942255137654268	0.89578
ENSG00000002919	ENST00000580875	1.0007835503557	0.92226
ENSG00000003056	Expression	-0.0381524152360639	0.95013
ENSG00000003056	ENST00000000412	0.994393764436615	0.96398
ENSG00000003056	ENST00000537621	1.10237067965101	0.7694
ENSG00000003056	ENST00000540837	1.0629519804379	0.84103
ENSG00000003056	ENST00000543159	1.11148966605672	0.74695
ENSG00000003056	ENST00000543704	1.0885706945826	0.82402
ENSG00000003056	ENST00000544245	1.05700918680059	0.85112
ENSG00000003096	Expression	-0.00960506815159724	0.98451
ENSG00000003096	ENST00000262820	1.08149334602297	0.91658
ENSG00000003096	ENST00000469946	0.935504214056861	0.94319
ENSG00000003147	Expression	0.00328546980595707	0.988
ENSG00000003147	ENST00000265577	1.05279806657222	0.88119
ENSG00000003147	ENST00000401396	0.975772177917147	0.93161
ENSG00000003147	ENST00000407906	1.02470132739904	0.90399
ENSG00000003147	ENST00000455539	1.04774960586877	0.88534
ENSG00000003393	Expression	0.0100051782881841	0.9888
ENSG00000003393	ENST00000264276	0.981449641058413	0.96055
ENSG00000003393	ENST00000467448	1.09176515442301	0.83357
ENSG00000003393	ENST00000482789	1.10749482861575	0.77937
ENSG00000003393	ENST00000482891	1.13531054075417	0.70287
ENSG00000003400	Expression	-0.00490156710590696	0.98923
ENSG00000003400	ENST00000272879	0.950718017241185	0.90048
ENSG00000003400	ENST00000286186	0.94487538623423	0.92823
ENSG00000003400	ENST00000346817	1.07121493058241	0.88535
ENSG00000003400	ENST00000374650	1.0679835658836	0.86116
ENSG00000003402	Expression	0.0398430333900606	0.95324
ENSG00000003402	ENST00000309955	0.975129662452774	0.99095
ENSG00000003402	ENST00000341222	0.98739732205916	0.94294
