Gene	Isoform	ExplogFC/FC	P
ENSG00000000003	Expression	0.00181264049161543	0.98834
ENSG00000000003	ENST00000373020	0.999145621906243	0.95309
ENSG00000000003	ENST00000496771	1.0075970715002	0.93835
ENSG00000000003	ENST00000612152	1.02015399666232	0.93552
ENSG00000000971	Expression	0.00559161461075113	0.98667
ENSG00000000971	ENST00000367429	0.951600369385423	0.92559
ENSG00000000971	ENST00000466229	1.31784525829961	0.16742
ENSG00000000971	ENST00000630130	1.11638842464734	0.76562
ENSG00000001084	Expression	0.598192033179643	0.58125
ENSG00000001084	ENST00000229416	0.994428134453022	0.89528
ENSG00000001084	ENST00000509541	0.974653430730274	0.90493
ENSG00000001084	ENST00000514004	1.02979494209241	0.89461
ENSG00000001084	ENST00000514933	1.1485765972975	0.66464
ENSG00000001084	ENST00000515580	0.977780409345777	0.90316
ENSG00000001167	Expression	0.0022774599015938	0.98783
ENSG00000001167	ENST00000341376	0.987260050494505	0.97214
ENSG00000001167	ENST00000353205	1.05879604876395	0.93792
ENSG00000001461	Expression	0.00655101468785803	0.98811
ENSG00000001461	ENST00000003912	1.0153845870465	0.93964
ENSG00000001461	ENST00000339255	0.980373491315954	0.9262
ENSG00000001461	ENST00000358028	0.867850264231674	0.72662
ENSG00000001461	ENST00000374399	0.967720963339513	0.92031
ENSG00000001461	ENST00000432012	0.94244510456824	0.89045
ENSG00000001497	Expression	0.00724810516925089	0.98692
ENSG00000001497	ENST00000374807	0.996658140259702	0.97211
ENSG00000001497	ENST00000484069	1.0241001255277	0.96609
ENSG00000001617	Expression	0.00503975150590059	0.98789
ENSG00000001617	ENST00000002829	1.04119382365363	0.92634
ENSG00000001617	ENST00000413852	0.969279624253293	0.93981
ENSG00000001617	ENST00000426511	0.8759840663853	0.76372
ENSG00000001617	ENST00000450338	0.850321704954935	0.68045
ENSG00000001629	Expression	0.00593405835352027	0.98726
ENSG00000001629	ENST00000265742	1.00583605018622	0.98206
ENSG00000001629	ENST00000442183	0.950556678416112	0.96091
ENSG00000002330	Expression	0.00280857810029713	0.98746
ENSG00000002330	ENST00000309032	0.977982619004208	0.94737
ENSG00000002330	ENST00000394532	1.10414754032183	0.81172
ENSG00000002330	ENST00000544271	0.949184908871624	0.9142
ENSG00000002549	Expression	2.53354737100815	0
ENSG00000002549	ENST00000606142	2.11015990045213	0.00012
ENSG00000002549	ENST00000618908	0.400279941068064	0.10101
ENSG00000002586	Expression	-0.00403602194256601	0.98789
ENSG00000002586	ENST00000381177	1.00133882215027	0.92586
ENSG00000002586	ENST00000381192	1.01434300759024	0.94482
ENSG00000002586	ENST00000497752	0.935808058556114	0.88474
ENSG00000002586	ENST00000624481	0.952937899509511	0.92004
ENSG00000002822	Expression	0.00684248035567819	0.98597
ENSG00000002822	ENST00000399654	1.00648117120853	0.97892
ENSG00000002822	ENST00000455998	0.913478086278873	0.90381
ENSG00000002834	Expression	0.00580595172664245	0.98727
ENSG00000002834	ENST00000318008	0.999543841555026	0.9676
ENSG00000002834	ENST00000579123	1.10518496900806	0.84168
ENSG00000002919	Expression	0.0053102759751627	0.98707
ENSG00000002919	ENST00000359238	0.986614747679964	0.96574
ENSG00000002919	ENST00000393405	1.06629212689693	0.92145
ENSG00000003056	Expression	0.00755282586835702	0.98633
ENSG00000003056	ENST00000000412	0.996546762100502	0.96558
ENSG00000003056	ENST00000537621	1.13824065235233	0.74077
ENSG00000003147	Expression	0.00758490315902092	0.98689
ENSG00000003147	ENST00000401396	0.986646954704778	0.93985
ENSG00000003147	ENST00000470696	1.07150274098254	0.86724
ENSG00000003147	ENST00000490041	1.04932517036879	0.89961
ENSG00000003393	Expression	0.00789012046578615	0.98624
ENSG00000003393	ENST00000264276	0.997427922360369	0.9731
ENSG00000003393	ENST00000467448	1.01417790639328	0.97058
ENSG00000003402	Expression	0.0343701073649564	0.96112
ENSG00000003402	ENST00000309955	1.01689910723813	0.92454
ENSG00000003402	ENST00000342795	0.883949580683704	0.75857
ENSG00000003402	ENST00000395148	1.09674257947871	0.80786
ENSG00000003402	ENST00000417748	0.82074943269497	0.55816
ENSG00000003402	ENST00000423241	0.901687308107157	0.8117
ENSG00000003402	ENST00000440180	1.00361891620197	0.90678
ENSG00000003402	ENST00000457277	0.861474087027262	0.70198
ENSG00000003402	ENST00000460961	0.958137559340075	0.88789
ENSG00000003402	ENST00000479953	1.00533485107104	0.90894
ENSG00000003402	ENST00000490965	0.903895085215708	0.80805
ENSG00000003402	ENST00000494258	0.782689861851259	0.41741
ENSG00000003436	Expression	0.00245468183464108	0.98798
ENSG00000003436	ENST00000233156	1.01848940844239	0.85976
ENSG00000003436	ENST00000339091	0.866361909721194	0.7519
ENSG00000003436	ENST00000435414	1.08363283826859	0.76111
ENSG00000003436	ENST00000453013	1.10820286975623	0.72444
ENSG00000003436	ENST00000481132	1.39147039943387	0.19072
ENSG00000003756	Expression	0.0115250235648772	0.98526
ENSG00000003756	ENST00000347869	1.05753669581532	0.87771
ENSG00000003756	ENST00000464087	0.937225418614928	0.87963
ENSG00000003756	ENST00000469838	0.942079854011743	0.8818
ENSG00000003756	ENST00000471995	1.07866949753768	0.82307
ENSG00000003756	ENST00000475128	1.040385870219	0.87803
ENSG00000003756	ENST00000475590	1.03057052280806	0.88572
ENSG00000003756	ENST00000492472	0.959299860697741	0.88627
ENSG00000004059	Expression	0.00487176787687118	0.98655
ENSG00000004059	ENST00000000233	1.00667139284642	0.95973
ENSG00000004059	ENST00000463733	1.01353136976093	0.94559
ENSG00000004059	ENST00000489673	0.865205520182831	0.74273
ENSG00000004399	Expression	0.00742667632713759	0.98648
ENSG00000004399	ENST00000324093	0.998898256212211	0.97166
ENSG00000004399	ENST00000514990	1.02008388295558	0.96817
ENSG00000004455	Expression	0.0124024638941439	0.98355
ENSG00000004455	ENST00000354858	0.557722148634925	0.10947
ENSG00000004455	ENST00000373449	1.63443412802362	0.29774
ENSG00000004455	ENST00000480134	0.937447444491203	0.69424
ENSG00000004455	ENST00000482191	0.665303815483433	0.34967
ENSG00000004455	ENST00000491241	0.753828882708679	0.46892
ENSG00000004478	Expression	-0.00376339866726419	0.98727
ENSG00000004478	ENST00000001008	1.01491798133256	0.95722
ENSG00000004478	ENST00000538622	0.858202248665074	0.71463
ENSG00000004478	ENST00000540260	0.833380907124471	0.62521
ENSG00000004478	ENST00000543037	0.844085180430652	0.66757
ENSG00000004487	Expression	0.00522573627496168	0.98755
ENSG00000004487	ENST00000356634	1.00504719072043	0.96055
ENSG00000004487	ENST00000400181	0.996370595256615	0.95636
ENSG00000004487	ENST00000602503	0.96317103717887	0.93703
ENSG00000004534	Expression	-0.00200641835536225	0.98771
ENSG00000004534	ENST00000425608	0.965957704096298	0.92231
ENSG00000004534	ENST00000442092	0.932497797132297	0.88825
ENSG00000004534	ENST00000454079	1.06288452839833	0.8886
ENSG00000004534	ENST00000478026	0.911316527929627	0.84041
ENSG00000004534	ENST00000483350	0.824570668319941	0.57876
ENSG00000004700	Expression	0.00748893340017494	0.98555
ENSG00000004700	ENST00000396093	0.968280712034858	0.93559
ENSG00000004700	ENST00000421138	1.02344845413204	0.94174
ENSG00000004700	ENST00000444129	0.982065821403677	0.95025
ENSG00000004897	Expression	0.814762951565776	0.45294
ENSG00000004897	ENST00000066544	0.983225224879402	0.93594
ENSG00000004897	ENST00000527547	1.03455989904932	0.92387
ENSG00000004897	ENST00000570740	1.12223060205638	0.74964
ENSG00000004961	Expression	0.00478339028133298	0.98719
ENSG00000004961	ENST00000321143	1.04561631295243	0.95393
ENSG00000004961	ENST00000380762	0.966629208326347	0.96308
ENSG00000004975	Expression	0.0122200024168943	0.98254
ENSG00000004975	ENST00000005340	0.991620063147448	0.97022
ENSG00000004975	ENST00000575756	1.0573526415393	0.93627
ENSG00000005001	Expression	-0.00038879580937575	0.98793
ENSG00000005001	ENST00000161006	0.991343058680394	0.93911
ENSG00000005001	ENST00000570950	0.99111705656667	0.92637
ENSG00000005001	ENST00000575164	1.05448685918735	0.88555
ENSG00000005001	ENST00000576381	1.01745976709481	0.92061
ENSG00000005007	Expression	0.00189797171304905	0.9875
ENSG00000005007	ENST00000262803	0.997104134989419	0.9787
ENSG00000005007	ENST00000599848	1.01735172200885	0.97613
ENSG00000005075	Expression	0.00357392538825573	0.98678
ENSG00000005075	ENST00000292614	0.996431560658961	0.96821
ENSG00000005075	ENST00000393794	1.07916705297715	0.90131
ENSG00000005156	Expression	0.0050450349926408	0.98727
ENSG00000005156	ENST00000262327	0.943843760425911	0.9165
ENSG00000005156	ENST00000378526	1.03404205723601	0.93323
ENSG00000005156	ENST00000593099	0.954723041511426	0.92486
ENSG00000005175	Expression	0.0117493523173188	0.98259
ENSG00000005175	ENST00000005386	0.962540557043651	0.93191
ENSG00000005175	ENST00000380650	0.988350612148993	0.94631
ENSG00000005175	ENST00000432584	1.04402818164889	0.91813
ENSG00000005206	Expression	0.0180932381495473	0.97777
ENSG00000005206	ENST00000587851	1.01849623891655	0.91704
ENSG00000005206	ENST00000589515	0.967823688467738	0.91414
ENSG00000005206	ENST00000613503	1.0151838226153	0.91868
ENSG00000005206	ENST00000618220	0.988670856481116	0.92202
ENSG00000005238	Expression	-0.00115819602853718	0.98848
ENSG00000005238	ENST00000378561	1.03479106228922	0.95881
ENSG00000005238	ENST00000605392	0.951956405103377	0.94774
ENSG00000005302	Expression	0.00475775452342051	0.98698
ENSG00000005302	ENST00000312196	0.967268726176441	0.95788
ENSG00000005302	ENST00000337339	1.06872226458032	0.91844
ENSG00000005339	Expression	0.00521755884617516	0.98782
ENSG00000005339	ENST00000262367	0.938982081188054	0.91323
ENSG00000005339	ENST00000382070	1.05437123655961	0.91275
ENSG00000005339	ENST00000576720	0.940092522379893	0.90902
ENSG00000005448	Expression	0.00604386564021535	0.98642
ENSG00000005448	ENST00000348227	0.985914032158217	0.96091
ENSG00000005448	ENST00000482605	1.13905344177841	0.7342
ENSG00000005483	Expression	0.00858320991758715	0.98551
ENSG00000005483	ENST00000468607	1.10150379721711	0.78904
ENSG00000005483	ENST00000476671	0.914962487880821	0.84433
ENSG00000005483	ENST00000478990	1.07235133840345	0.84726
ENSG00000005483	ENST00000495267	1.12348767403155	0.73787
ENSG00000005486	Expression	0.00758599684059239	0.98654
ENSG00000005486	ENST00000006777	0.967838686629888	0.96297
ENSG00000005486	ENST00000318622	1.10738954320861	0.84563
ENSG00000005700	Expression	0.00796513614855973	0.98558
ENSG00000005700	ENST00000306270	1.00295629583749	0.98152
ENSG00000005700	ENST00000369751	0.952371336287949	0.9619
ENSG00000005801	Expression	0.000829570951669863	0.98719
ENSG00000005801	ENST00000005082	1.06812855139159	0.88252
ENSG00000005801	ENST00000354599	0.959037469170552	0.92494
ENSG00000005801	ENST00000399602	0.972127682360882	0.93573
ENSG00000005810	Expression	0.015363889795018	0.98145
ENSG00000005810	ENST00000491491	1.08531609012457	0.88849
ENSG00000005810	ENST00000544440	0.999393858716041	0.96855
ENSG00000005884	Expression	0.0106050394153608	0.98511
ENSG00000005884	ENST00000320031	1.00901256446404	0.9583
ENSG00000005884	ENST00000505306	0.847562816303367	0.67149
ENSG00000005884	ENST00000505612	0.942767416525738	0.88558
ENSG00000005884	ENST00000506401	0.899445183628184	0.80876
ENSG00000005884	ENST00000506437	1.10571952790697	0.78505
ENSG00000005884	ENST00000570989	0.929973931596088	0.87256
ENSG00000005889	Expression	-2.30306431566942e-05	0.98858
ENSG00000005889	ENST00000304543	1.0044187049537	0.97788
ENSG00000005889	ENST00000428571	0.934984243981209	0.93681
ENSG00000005893	Expression	-0.00198902662008089	0.9888
ENSG00000005893	ENST00000200639	0.995839503286841	0.95803
ENSG00000005893	ENST00000371335	0.998045281674298	0.95856
ENSG00000005893	ENST00000434600	1.09378972339862	0.83393
ENSG00000006007	Expression	0.00346131687262725	0.98777
ENSG00000006007	ENST00000353258	1.0140350830428	0.95876
ENSG00000006007	ENST00000564172	0.937874646463754	0.92231
ENSG00000006007	ENST00000569899	1.0452727660079	0.91609
ENSG00000006015	Expression	0.0035187082945791	0.98734
ENSG00000006015	ENST00000358607	0.990054166571378	0.96892
ENSG00000006015	ENST00000597371	1.02517090178018	0.96365
ENSG00000006025	Expression	0.00323226532327335	0.98701
ENSG00000006025	ENST00000007414	1.04592293811767	0.95648
ENSG00000006025	ENST00000583167	0.890157220471378	0.84429
ENSG00000006118	Expression	-0.00403955994581748	0.98781
ENSG00000006118	ENST00000005286	1.04806176081868	0.91276
ENSG00000006118	ENST00000534983	0.865008318040468	0.72453
ENSG00000006118	ENST00000537110	0.873125734136747	0.74289
ENSG00000006118	ENST00000540112	0.879607977037339	0.76568
ENSG00000006118	ENST00000543732	0.892926443259853	0.7975
ENSG00000006118	ENST00000544098	0.942389727521614	0.89448
ENSG00000006125	Expression	-0.00281518934525577	0.98753
ENSG00000006125	ENST00000587805	0.981590653558508	0.93912
ENSG00000006125	ENST00000614600	1.03141502582592	0.93586
ENSG00000006125	ENST00000621914	0.997852790574602	0.96029
ENSG00000006194	Expression	-0.00678966485666626	0.98702
ENSG00000006194	ENST00000219069	1.01753992611783	0.92852
ENSG00000006194	ENST00000538765	0.985062954332508	0.93058
ENSG00000006194	ENST00000573578	0.99945523530645	0.92687
ENSG00000006194	ENST00000574253	0.948998063109574	0.90469
ENSG00000006282	Expression	0.0104810886454815	0.98534
ENSG00000006282	ENST00000006658	0.99782907237866	0.94411
ENSG00000006282	ENST00000503063	0.999671850001533	0.94234
ENSG00000006282	ENST00000503127	1.00179113844464	0.94585
ENSG00000006327	Expression	-0.00298313500308058	0.988
ENSG00000006327	ENST00000326577	1.00986366834771	0.98223
ENSG00000006327	ENST00000571351	0.92823554778865	0.9363
ENSG00000006432	Expression	-0.000567381211929912	0.98762
ENSG00000006432	ENST00000381250	1.14291869472248	0.72735
ENSG00000006432	ENST00000554752	0.985888791222127	0.96707
ENSG00000006453	Expression	-0.00650355513778288	0.9868
ENSG00000006453	ENST00000005260	1.03549152902587	0.97964
ENSG00000006453	ENST00000462558	0.8244544946196	0.61895
ENSG00000006530	Expression	0.0305459741172035	0.97116
ENSG00000006530	ENST00000355413	0.950247169957503	0.91537
ENSG00000006530	ENST00000473247	1.07627751032952	0.8622
ENSG00000006530	ENST00000629555	1.07950070976161	0.85492
ENSG00000006534	Expression	0.00688520660108844	0.98693
ENSG00000006534	ENST00000342456	1.00432880336101	0.97569
ENSG00000006534	ENST00000615368	0.968557083469618	0.96664
ENSG00000006555	Expression	0.00619354507166123	0.98658
ENSG00000006555	ENST00000371276	1.0162913233171	0.97911
ENSG00000006555	ENST00000488771	0.861654345902071	0.76475
ENSG00000006607	Expression	0.0100160645702616	0.98478
ENSG00000006607	ENST00000264042	1.03542702395605	0.90501
ENSG00000006607	ENST00000413432	0.995073614200179	0.93593
ENSG00000006607	ENST00000470617	0.971470638858848	0.91575
ENSG00000006607	ENST00000627550	1.00367424992871	0.92604
ENSG00000006625	Expression	-0.00226502281524407	0.98825
ENSG00000006625	ENST00000275428	1.0442362606899	0.96977
ENSG00000006625	ENST00000440082	0.828815725919133	0.63701
ENSG00000006652	Expression	-0.0154638215723601	0.98159
ENSG00000006652	ENST00000403825	1.04040273810131	0.92621
ENSG00000006652	ENST00000421296	0.826356339886953	0.59057
