Gene	Isoform	ExplogFC/FC	P
ENSG00000002016	ENST00000463750	0.997206200538777	0.964
ENSG00000002016	ENST00000542297	1.0271000496866	0.95369
ENSG00000002330	Expression	-0.0101611073119781	0.98656
ENSG00000002330	ENST00000309032	1.00486382892099	0.98581
ENSG00000002330	ENST00000394531	0.935761523364072	0.92256
ENSG00000002330	ENST00000394532	1.00508440906579	0.96918
ENSG00000002330	ENST00000544271	0.922973112952469	0.9104
ENSG00000002549	Expression	-0.00685094738122722	0.98907
ENSG00000002549	ENST00000503467	1.09669222654606	0.82968
ENSG00000002549	ENST00000508497	1.02038578519621	0.9314
ENSG00000002549	ENST00000509583	1.01543918921465	0.93484
ENSG00000002549	ENST00000512397	0.971117463389153	0.93702
ENSG00000002549	ENST00000606142	0.988626267542157	0.99106
ENSG00000002549	ENST00000618908	1.04629887963838	0.9471
ENSG00000002586	Expression	-0.0066594400862801	0.98715
ENSG00000002586	ENST00000381192	0.989961491965274	0.9963
ENSG00000002586	ENST00000624481	1.0251997761317	0.9942
ENSG00000002822	Expression	0.00362821819985789	0.98913
ENSG00000002822	ENST00000399654	0.987543953867423	0.98864
ENSG00000002822	ENST00000406869	1.13510702842621	0.79605
ENSG00000002834	Expression	0.000305131417364327	0.98991
ENSG00000002834	ENST00000318008	1.00077448147149	0.99299
ENSG00000002834	ENST00000435347	0.994485777838269	0.98185
ENSG00000002834	ENST00000579123	0.982423937781753	0.9597
ENSG00000002834	ENST00000584106	0.971047534228653	0.95605
ENSG00000002919	Expression	0.00259762980493328	0.9887
ENSG00000002919	ENST00000359238	0.974860518233732	0.9776
ENSG00000002919	ENST00000393405	1.09732561268206	0.85713
ENSG00000002919	ENST00000580875	1.06615011199707	0.90591
ENSG00000002933	Expression	0.00254675479591786	0.98831
ENSG00000002933	ENST00000004103	1.01599871360124	0.9642
ENSG00000002933	ENST00000462826	0.880458977223031	0.81095
ENSG00000002933	ENST00000484928	1.00282674650479	0.96596
ENSG00000003056	Expression	-0.00112161031883022	0.98974
ENSG00000003056	ENST00000000412	0.998261792249866	0.99227
ENSG00000003056	ENST00000537621	0.920962103343192	0.8973
ENSG00000003056	ENST00000539143	0.951887998411202	0.93186
ENSG00000003056	ENST00000540837	0.902930012507066	0.84718
ENSG00000003056	ENST00000541507	1.06138402191444	0.92433
ENSG00000003056	ENST00000543159	0.8926871523338	0.82392
ENSG00000003056	ENST00000544245	0.905442144768478	0.85511
ENSG00000003147	Expression	-0.010585216146896	0.98571
ENSG00000003147	ENST00000265577	1.02701179361583	0.93119
ENSG00000003147	ENST00000339809	1.16290444270256	0.63141
ENSG00000003147	ENST00000401396	0.883415464327394	0.80049
ENSG00000003147	ENST00000407906	1.03071015490022	0.92098
ENSG00000003147	ENST00000455539	1.04787842286416	0.92038
ENSG00000003147	ENST00000470696	0.952672814537321	0.92131
ENSG00000003147	ENST00000490041	0.988194911806208	0.93734
ENSG00000003393	Expression	-0.00958450099175391	0.98711
ENSG00000003393	ENST00000264276	1.02079757870023	0.98635
ENSG00000003393	ENST00000467448	0.906063382975268	0.90687
ENSG00000003393	ENST00000482789	0.96056768466298	0.96901
ENSG00000003400	Expression	0.00064625817149416	0.98951
ENSG00000003400	ENST00000286186	0.982105508823744	0.97911
ENSG00000003400	ENST00000346817	1.02953391585009	0.95921
ENSG00000003400	ENST00000374650	1.00382960492422	0.95643
ENSG00000003400	ENST00000460140	1.02663027699952	0.94313
ENSG00000003402	Expression	0.01628489782689	0.98296
ENSG00000003402	ENST00000309955	0.92716519335738	0.96352
ENSG00000003402	ENST00000341222	1.07740607452298	0.86532
ENSG00000003402	ENST00000341582	0.911068516575431	0.86166
ENSG00000003402	ENST00000342795	0.965749250548224	0.91807
ENSG00000003402	ENST00000395148	1.11165823131453	0.82863
ENSG00000003402	ENST00000417748	1.1845604451782	0.56399
ENSG00000003402	ENST00000423241	1.09089452756256	0.85744
ENSG00000003402	ENST00000425030	0.951520448427878	0.89798
ENSG00000003402	ENST00000440180	1.11717689564429	0.76516
ENSG00000003402	ENST00000457277	0.978229116394095	0.93322
ENSG00000003402	ENST00000460961	0.954738774868813	0.90274
ENSG00000003402	ENST00000461820	1.10613803152186	0.78091
ENSG00000003402	ENST00000470664	1.01651965227034	0.90593
ENSG00000003402	ENST00000474842	1.2221033091588	0.4443
ENSG00000003402	ENST00000479953	1.17141277124968	0.60262
ENSG00000003402	ENST00000490965	1.09994964437307	0.79306
ENSG00000003436	Expression	-0.00125331402087031	0.98833
ENSG00000003436	ENST00000233156	1.01005164814988	0.97789
ENSG00000003436	ENST00000453013	1.01632597882446	0.96359
ENSG00000003436	ENST00000481132	0.926585739486021	0.92012
ENSG00000003509	Expression	-0.00751478053573676	0.98771
ENSG00000003509	ENST00000002125	1.05186727295349	0.91156
ENSG00000003509	ENST00000336237	1.05386086574185	0.90047
ENSG00000003509	ENST00000441905	0.967280567850914	0.93167
ENSG00000003509	ENST00000455230	0.981967272041882	0.93977
ENSG00000003509	ENST00000474154	0.911335068022558	0.86818
ENSG00000003509	ENST00000474257	0.992839669949853	0.94604
ENSG00000003756	Expression	-0.00633962380383339	0.98927
ENSG00000003756	ENST00000347869	1.04509362505266	0.96758
ENSG00000003756	ENST00000395174	1.00615677090899	0.93179
ENSG00000003756	ENST00000464087	0.930570615631921	0.94763
ENSG00000003756	ENST00000464988	0.820638356910717	0.56691
ENSG00000003756	ENST00000469838	0.981776437110159	0.9767
ENSG00000003756	ENST00000471995	0.910800938417595	0.8615
ENSG00000003756	ENST00000475128	0.932601712606856	0.9089
ENSG00000003756	ENST00000475590	0.919615480741748	0.88767
ENSG00000003756	ENST00000479275	0.938587109238718	0.90222
ENSG00000003756	ENST00000489437	0.932301499132372	0.89201
ENSG00000003756	ENST00000492472	0.888024277275272	0.80145
ENSG00000003756	ENST00000494360	0.940671416717957	0.90044
ENSG00000003756	ENST00000496179	1.0431672727881	0.9304
ENSG00000003987	Expression	-0.00338285551554083	0.98748
ENSG00000003987	ENST00000180173	1.01199316309654	0.99243
ENSG00000003987	ENST00000521857	0.880284758881185	0.85747
ENSG00000004059	Expression	0.00309390666269275	0.98979
ENSG00000004059	ENST00000000233	0.982270292487781	0.99024
ENSG00000004059	ENST00000463733	1.02514350619531	0.96966
ENSG00000004059	ENST00000489673	1.21370226573158	0.44777
ENSG00000004139	Expression	-0.0111996076740323	0.98615
ENSG00000004139	ENST00000585453	0.958529990850856	0.9845
ENSG00000004139	ENST00000585482	1.02788156662553	0.98993
ENSG00000004399	Expression	0.000215888909488883	0.98852
ENSG00000004399	ENST00000324093	1.00021546207945	0.99008
ENSG00000004399	ENST00000514990	0.994749249097336	0.99002
ENSG00000004455	Expression	-0.0059264815101536	0.98927
ENSG00000004455	ENST00000354858	1.02149028017434	0.9723
ENSG00000004455	ENST00000373449	1.00027908273604	0.98369
ENSG00000004455	ENST00000480134	0.949463288039677	0.94902
ENSG00000004455	ENST00000482191	0.961394746821685	0.93279
ENSG00000004455	ENST00000487289	1.00965639396544	0.93787
ENSG00000004455	ENST00000491241	0.944161419235642	0.91152
ENSG00000004455	ENST00000550338	1.02358770969618	0.93575
ENSG00000004455	ENST00000551979	0.873675186853059	0.75611
ENSG00000004468	Expression	-0.00810358667184239	0.98658
ENSG00000004468	ENST00000226279	1.00256390678117	0.98418
ENSG00000004468	ENST00000502843	0.985829336361766	0.97411
ENSG00000004468	ENST00000506191	0.978123664618825	0.96883
ENSG00000004478	Expression	0.00418174511987723	0.98928
ENSG00000004478	ENST00000001008	1.00106531274186	0.98714
ENSG00000004478	ENST00000538622	1.0604272087283	0.90869
ENSG00000004478	ENST00000540260	0.96935374014329	0.9507
ENSG00000004478	ENST00000543037	0.955983180936231	0.9461
ENSG00000004487	Expression	-0.00914220283498469	0.98815
ENSG00000004487	ENST00000356634	1.02431932627572	0.98842
ENSG00000004487	ENST00000400181	0.968900172387565	0.989
ENSG00000004487	ENST00000602503	0.97264802483506	0.98002
ENSG00000004534	Expression	-0.0106985752433404	0.98822
ENSG00000004534	ENST00000266022	1.01973289575209	0.9565
ENSG00000004534	ENST00000422955	1.02000655762197	0.94228
ENSG00000004534	ENST00000425608	1.038080810452	0.93587
ENSG00000004534	ENST00000442092	0.99963711539488	0.95591
ENSG00000004534	ENST00000446471	0.901433475136187	0.83614
ENSG00000004534	ENST00000454079	0.984412370757841	0.98046
ENSG00000004534	ENST00000478026	0.9235098320574	0.87603
ENSG00000004534	ENST00000493652	0.950350394382652	0.91237
ENSG00000004660	Expression	0.0149267617868555	0.98079
ENSG00000004660	ENST00000348335	1.00018821991361	0.98908
ENSG00000004660	ENST00000573483	0.99870674506213	0.98914
ENSG00000004700	Expression	-0.00699731847197307	0.98909
ENSG00000004700	ENST00000314748	0.895656372590352	0.85179
ENSG00000004700	ENST00000396093	0.93116716194905	0.92265
ENSG00000004700	ENST00000421138	1.0103558595296	0.97795
ENSG00000004700	ENST00000444129	1.00287211333171	0.98488
ENSG00000004766	Expression	-0.00145717934990665	0.98923
ENSG00000004766	ENST00000305866	1.02520827269238	0.97907
ENSG00000004766	ENST00000458707	0.842239319587625	0.66535
ENSG00000004766	ENST00000471188	0.866454682174413	0.75392
ENSG00000004766	ENST00000485994	0.917868196943131	0.88523
ENSG00000004766	ENST00000495039	0.947577184800391	0.9236
ENSG00000004766	ENST00000544910	0.933381923342738	0.92562
ENSG00000004838	Expression	-0.648323407134135	0.15002
ENSG00000004838	ENST00000231749	1.02617730856566	0.92806
ENSG00000004838	ENST00000360165	1.01604161245001	0.96439
ENSG00000004838	ENST00000442887	0.996947241000674	0.97503
ENSG00000004838	ENST00000443080	0.967391500005727	0.93232
ENSG00000004838	ENST00000475688	0.993614417278639	0.94777
ENSG00000004838	ENST00000490675	0.948905021338829	0.94647
ENSG00000004864	Expression	0.00370601206572949	0.98866
ENSG00000004864	ENST00000265631	0.996315314356328	0.98712
ENSG00000004864	ENST00000472162	1.16524933813072	0.66385
ENSG00000004866	Expression	-0.0102527846939688	0.98641
ENSG00000004866	ENST00000265437	0.982614760860239	0.96626
ENSG00000004866	ENST00000393451	1.00095984189852	0.97787
ENSG00000004866	ENST00000465133	1.04817202185517	0.93575
ENSG00000004897	Expression	0.00268904338257803	0.98938
ENSG00000004897	ENST00000066544	0.991233570589689	0.98869
ENSG00000004897	ENST00000527547	0.964266168766538	0.97398
ENSG00000004897	ENST00000531206	1.16863163468736	0.63459
ENSG00000004897	ENST00000533415	0.926184860372309	0.91628
ENSG00000004961	Expression	-0.00395817411486742	0.98854
ENSG00000004961	ENST00000321143	1.00438333596994	0.99447
ENSG00000004961	ENST00000380762	0.993998039243432	0.99444
ENSG00000004975	Expression	-0.00141875647354967	0.98882
ENSG00000004975	ENST00000005340	1.00684880584494	0.98197
ENSG00000004975	ENST00000572285	0.942614408083916	0.92952
ENSG00000004975	ENST00000575756	0.949614568650403	0.94018
ENSG00000004975	ENST00000576840	0.977950390651065	0.95742
ENSG00000005001	Expression	0.0146806008496002	0.98367
ENSG00000005001	ENST00000161006	1.01351897012655	0.98498
ENSG00000005001	ENST00000570950	0.969744635460985	0.95594
ENSG00000005001	ENST00000571228	0.902060907518767	0.83914
ENSG00000005001	ENST00000574768	0.970135102736203	0.93974
ENSG00000005001	ENST00000575164	0.960701560042381	0.9502
ENSG00000005001	ENST00000576381	0.97286232268698	0.94958
ENSG00000005001	ENST00000577177	1.08862149833967	0.83297
ENSG00000005007	Expression	-0.00471204645110189	0.98886
ENSG00000005007	ENST00000262803	1.01342103434397	0.99032
ENSG00000005007	ENST00000594243	0.947134779219787	0.92373
ENSG00000005007	ENST00000594504	0.915658680808208	0.87147
ENSG00000005007	ENST00000596842	0.943046848185626	0.95103
ENSG00000005007	ENST00000599848	1.01759617982478	0.97223
ENSG00000005007	ENST00000600689	0.811825571537951	0.54038
ENSG00000005022	Expression	0.00418231185977808	0.98911
ENSG00000005022	ENST00000317881	0.999784350048597	0.99033
ENSG00000005022	ENST00000463551	1.07195416829587	0.95131
ENSG00000005059	Expression	-0.000687311499907078	0.98898
ENSG00000005059	ENST00000394650	1.00331370719478	0.99422
ENSG00000005059	ENST00000494604	0.911735329040065	0.93794
ENSG00000005075	Expression	-0.00179388104044492	0.9882
ENSG00000005075	ENST00000292614	1.00407865123631	0.9949
ENSG00000005075	ENST00000393794	0.924618487317804	0.95826
ENSG00000005100	Expression	-0.00325579720367137	0.98781
ENSG00000005100	ENST00000225296	1.01241659924685	0.99508
ENSG00000005100	ENST00000575153	0.827380324199917	0.64752
ENSG00000005156	Expression	-0.0125144990030342	0.98524
ENSG00000005156	ENST00000262327	0.95701774433597	0.94668
ENSG00000005156	ENST00000378526	1.01503991939145	0.9783
ENSG00000005156	ENST00000586407	0.980658949112895	0.93961
ENSG00000005156	ENST00000588713	1.05477208724601	0.893
ENSG00000005156	ENST00000590181	1.02842695800781	0.92458
ENSG00000005156	ENST00000593099	0.955907539897553	0.93825
ENSG00000005175	Expression	-0.00554605373195115	0.98852
ENSG00000005175	ENST00000005386	1.04468774507787	0.94165
ENSG00000005175	ENST00000380650	1.00297386425044	0.97196
ENSG00000005175	ENST00000432584	0.968535204376136	0.969
ENSG00000005175	ENST00000547706	0.931193535139952	0.906
ENSG00000005175	ENST00000548211	0.933680364752055	0.90308
ENSG00000005187	Expression	-0.00271036896311644	0.98739
ENSG00000005187	ENST00000289416	0.956482755177576	0.96786
ENSG00000005187	ENST00000614721	1.07479905218432	0.93235
ENSG00000005189	Expression	0.00110133009231899	0.98854
ENSG00000005189	ENST00000261377	0.998017622455212	0.98597
ENSG00000005189	ENST00000563068	1.08864694614713	0.91403
ENSG00000005194	Expression	0.00633803297557672	0.98845
ENSG00000005194	ENST00000394391	1.18951744909082	0.54966
ENSG00000005194	ENST00000563561	0.946158438193413	0.92122
ENSG00000005194	ENST00000566284	0.921700827589775	0.89166
ENSG00000005194	ENST00000567518	0.985662556015092	0.97256
ENSG00000005194	ENST00000569370	0.882656794178499	0.8276
ENSG00000005206	Expression	-0.0142518229661517	0.98364
ENSG00000005206	ENST00000585725	1.04331083504081	0.91155
ENSG00000005206	ENST00000587851	0.99953817619997	0.94243
ENSG00000005206	ENST00000589515	0.967917839537593	0.94484
ENSG00000005206	ENST00000613503	1.00259599249589	0.97069
ENSG00000005206	ENST00000614784	0.997382754450727	0.94306
ENSG00000005206	ENST00000618220	1.00687921297481	0.95683
ENSG00000005238	Expression	0.0309668463916417	0.9621
ENSG00000005238	ENST00000322813	1.06507229853274	0.92511
ENSG00000005238	ENST00000378561	0.904800780392465	0.87714
ENSG00000005238	ENST00000378566	0.95527317130859	0.95522
ENSG00000005238	ENST00000605392	0.910936366838031	0.88146
ENSG00000005243	Expression	-0.00121425006208357	0.98851
ENSG00000005243	ENST00000579263	0.984976020202882	0.96646
ENSG00000005243	ENST00000584955	0.940504337288673	0.93781
ENSG00000005243	ENST00000621465	1.03082448314846	0.95928
ENSG00000005302	Expression	-0.00162960070048003	0.9896
ENSG00000005302	ENST00000312196	1.00653944546221	0.9595
ENSG00000005302	ENST00000337339	0.971490125001004	0.95664
ENSG00000005302	ENST00000380693	1.02975737824628	0.95182
ENSG00000005302	ENST00000473380	0.994829238140028	0.93928
ENSG00000005302	ENST00000482871	1.08657820883065	0.84259
ENSG00000005302	ENST00000494268	0.919867170955562	0.8824
ENSG00000005339	Expression	0.00591394829799483	0.98949
ENSG00000005339	ENST00000262367	1.02727319676844	0.96698
ENSG00000005339	ENST00000382070	0.969795321828136	0.97638
ENSG00000005339	ENST00000572134	1.13001372680064	0.73615
ENSG00000005339	ENST00000572569	1.01319433107483	0.927
ENSG00000005339	ENST00000573672	0.9871000609539	0.93381
ENSG00000005339	ENST00000576720	1.00372040395997	0.94103
ENSG00000005379	Expression	-0.0163000982358759	0.98228
ENSG00000005379	ENST00000268893	1.12669344191698	0.76153
ENSG00000005379	ENST00000343736	0.899827802617689	0.86782
ENSG00000005379	ENST00000578511	1.02039597834446	0.9335
ENSG00000005379	ENST00000581675	1.02865147978553	0.93692
ENSG00000005379	ENST00000581692	1.11835511928393	0.77072
ENSG00000005436	Expression	-0.0125676553285587	0.9847
ENSG00000005436	ENST00000321027	1.03671302028693	0.95408
ENSG00000005436	ENST00000409857	0.957240407068262	0.95166
ENSG00000005436	ENST00000470503	0.938233356523824	0.92832
ENSG00000005436	ENST00000472230	0.991784878474589	0.9678
ENSG00000005469	Expression	-0.000812309924834482	0.98978
ENSG00000005469	ENST00000331536	0.997266237432574	0.98655
ENSG00000005469	ENST00000412227	0.965770845106392	0.94693
ENSG00000005469	ENST00000419147	1.0447925528345	0.93255
ENSG00000005469	ENST00000479014	1.03512493518993	0.92786
ENSG00000005469	ENST00000488850	0.923458933342997	0.89122
ENSG00000005483	Expression	0.00954384744578704	0.98773
ENSG00000005483	ENST00000311117	0.988610720773223	0.98867
ENSG00000005483	ENST00000334884	1.00911621904138	0.95574
ENSG00000005483	ENST00000468607	1.06526426178699	0.86723
ENSG00000005483	ENST00000474203	1.01061701237489	0.92121
ENSG00000005483	ENST00000476671	1.03312805106577	0.92635
ENSG00000005483	ENST00000478990	1.07393566375428	0.87706
ENSG00000005483	ENST00000479838	1.07103436935834	0.85831
ENSG00000005483	ENST00000485619	0.973133036843767	0.91993
ENSG00000005483	ENST00000495267	0.998104072239853	0.95636
ENSG00000005483	ENST00000496191	0.998669990660631	0.92215
ENSG00000005486	Expression	-0.0083730608031162	0.98858
ENSG00000005486	ENST00000006777	0.997016191545168	0.99331
ENSG00000005486	ENST00000318622	1.01209263234316	0.98966
ENSG00000005486	ENST00000467406	0.877857429939747	0.81961
ENSG00000005700	Expression	-0.00885970364112656	0.98746
ENSG00000005700	ENST00000306270	1.08658009895503	0.91914
ENSG00000005700	ENST00000369751	1.00877720513326	0.96589
ENSG00000005700	ENST00000445419	0.933332669766075	0.92561
ENSG00000005700	ENST00000505222	1.01994783119744	0.94453
ENSG00000005700	ENST00000508381	0.912914979058013	0.87682
ENSG00000005700	ENST00000510291	0.809896445903422	0.5416
ENSG00000005801	Expression	-0.00445680365683174	0.98838
ENSG00000005801	ENST00000354599	1.05411095817789	0.9221
ENSG00000005801	ENST00000429541	0.962444834515765	0.95486
ENSG00000005801	ENST00000525313	0.966727149832142	0.93861
ENSG00000005801	ENST00000528636	0.926284323047355	0.89634
ENSG00000005801	ENST00000529085	0.923501045806034	0.89211
ENSG00000005810	Expression	-0.000119091850047036	0.98962
ENSG00000005810	ENST00000429715	0.946910802730143	0.94581
ENSG00000005810	ENST00000482517	0.957167780126791	0.93531
ENSG00000005810	ENST00000486679	1.01705904496258	0.9326
ENSG00000005810	ENST00000491491	0.995697542252983	0.95349
ENSG00000005810	ENST00000498073	0.990224404275758	0.94439
ENSG00000005810	ENST00000544440	1.00366450747914	0.99142
ENSG00000005812	Expression	-0.00336808629722754	0.9896
ENSG00000005812	ENST00000355619	0.997642789857833	0.99009
ENSG00000005812	ENST00000417323	1.04197820567333	0.95586
ENSG00000005812	ENST00000477982	0.989115922568558	0.97339
ENSG00000005882	Expression	-0.00858023238729476	0.98712
ENSG00000005882	ENST00000503176	0.998991632427066	0.96993
ENSG00000005882	ENST00000505897	0.9993028374271	0.96777
ENSG00000005882	ENST00000614357	1.00074335617617	0.97453
ENSG00000005884	Expression	-0.0121980054075304	0.98584
ENSG00000005884	ENST00000320031	1.00245230359804	0.98953
ENSG00000005884	ENST00000505306	1.00721858826071	0.96416
ENSG00000005884	ENST00000506437	0.919393604039967	0.90122
ENSG00000005884	ENST00000570989	0.9398461129589	0.93043
ENSG00000005889	Expression	-0.00480143968056464	0.98965
ENSG00000005889	ENST00000304543	1.04221494968027	0.96243
ENSG00000005889	ENST00000379177	0.882248338608194	0.84209
ENSG00000005889	ENST00000379188	1.03700073391393	0.96895
ENSG00000005889	ENST00000428571	0.941127343273644	0.93293
ENSG00000005893	Expression	0.0167936644866867	0.98243
ENSG00000005893	ENST00000200639	0.958958667672488	0.98701
ENSG00000005893	ENST00000371335	1.0515267387524	0.96521
ENSG00000005893	ENST00000434600	0.959056839250869	0.96674
ENSG00000005893	ENST00000486593	1.11679729257134	0.81393
ENSG00000006007	Expression	-0.0063962773445452	0.98866
ENSG00000006007	ENST00000353258	1.00356868496438	0.99283
ENSG00000006007	ENST00000563645	0.945274671208655	0.95163
ENSG00000006007	ENST00000564172	1.03961624199403	0.96953
ENSG00000006007	ENST00000569773	0.926160186138474	0.90258
ENSG00000006007	ENST00000569899	0.869801130608601	0.79742
ENSG00000006015	Expression	-0.00170687883132672	0.98904
ENSG00000006015	ENST00000358607	1.01078068658648	0.97109
ENSG00000006015	ENST00000450195	1.00431044537207	0.96249
ENSG00000006015	ENST00000597371	1.00012195430385	0.96916
ENSG00000006015	ENST00000600997	0.926879143888946	0.91104
ENSG00000006016	Expression	-0.000985564545589451	0.98826
ENSG00000006016	ENST00000392386	0.999971991161907	0.98442
ENSG00000006016	ENST00000594325	1.0000243713067	0.98442
ENSG00000006025	Expression	-0.00607186418536	0.98829
ENSG00000006025	ENST00000007414	1.0256585202488	0.97086
ENSG00000006025	ENST00000579728	0.923688203392051	0.90045
ENSG00000006025	ENST00000580226	0.987165829698093	0.9541
ENSG00000006025	ENST00000583167	0.927387398225776	0.91313
ENSG00000006025	ENST00000585051	0.947598325220745	0.92467
ENSG00000006042	Expression	-0.0107587700028277	0.98639
ENSG00000006042	ENST00000394642	1.007209253884	0.97888
ENSG00000006042	ENST00000395149	0.97660511270488	0.94887
ENSG00000006042	ENST00000439138	0.922081200923488	0.90398
ENSG00000006042	ENST00000578289	1.07771024991462	0.87917
ENSG00000006042	ENST00000579849	0.994335926624041	0.96013
ENSG00000006047	Expression	-0.00494982542269891	0.98714
ENSG00000006047	ENST00000571485	1.03341716353645	0.97925
ENSG00000006047	ENST00000571834	0.935916439912425	0.95424
ENSG00000006062	Expression	0.00191878292379059	0.98799
ENSG00000006062	ENST00000344686	0.999906022051459	0.98867
ENSG00000006062	ENST00000586644	1.00380388922348	0.98866
ENSG00000006118	Expression	0.0197508988332731	0.97851
ENSG00000006118	ENST00000005286	0.985481062499449	0.9761
ENSG00000006118	ENST00000540112	1.02027273798149	0.95868
ENSG00000006118	ENST00000544098	1.0801601624849	0.88834
ENSG00000006125	Expression	-0.0191228651902764	0.97951
ENSG00000006125	ENST00000587805	0.95565802700684	0.95857
ENSG00000006125	ENST00000614600	0.990020368258163	0.98542
ENSG00000006125	ENST00000621914	1.00093859397004	0.99334
ENSG00000006194	Expression	-0.00817466522868292	0.98806
ENSG00000006194	ENST00000219069	1.03530523675904	0.95649
ENSG00000006194	ENST00000538765	0.999608464283934	0.96087
ENSG00000006194	ENST00000573578	0.983776543635774	0.94686
ENSG00000006194	ENST00000574253	0.989831646365485	0.94366
ENSG00000006194	ENST00000574674	1.02095998451062	0.92791
ENSG00000006194	ENST00000575332	0.898100443524442	0.84886
ENSG00000006194	ENST00000575823	0.927340215315527	0.89263
ENSG00000006210	Expression	0.00383174894673232	0.98904
